candidate,window_days,n_before,n_after,hvac_before,hvac_after,hvac_delta,cooling_delta,pump_delta,plug_delta,aux_delta,it_delta,pue_delta,hvac_persist,persistent,scan
2024-02-08,28,26,28,9.346652060353414,16.97504537159418,7.628393311240767,-4.6019397730929335,6.533169079035105,0.4621516505373169,10.02177426772026,387.7703216418013,3.444190061063779e-05,56.70497683933623,True,28
2024-02-09,28,26,28,10.369559887428844,16.130592902697106,5.7610330152682625,-4.386773453825163,6.71788384450123,0.49694216043543094,8.58908556637978,515.1086760988878,-0.0021471134748169973,63.404915963941,True,28
2024-02-10,28,26,28,11.425304768689074,15.27923821521878,3.8539334465297053,-4.207065549743613,6.762793826514795,0.3818110595330939,6.791472782833978,593.6854595042673,-0.003494778335946247,70.27259043279567,True,28
2024-02-11,28,26,28,12.486945242981816,14.425548797566515,1.9386035545846987,-3.897366794014105,6.813820326997579,0.11610067088159504,4.971157758449763,684.3145559221302,-0.005076825809641861,76.94342207896405,True,28
2024-02-12,28,26,28,13.545482365539442,13.590150891155288,0.04466852561584567,-2.798239479699739,7.06485181019746,-0.16173651925940735,4.149544336854149,769.3599994927599,-0.006284254784325594,81.87845164698548,True,28
2024-02-13,28,26,28,14.584810675451148,12.73234129592156,-1.8524693795295892,-2.132262903074624,7.315526051818253,-0.40388584719493625,2.926907922019069,863.7495733075702,-0.007818478931761685,86.9977419454405,True,28
2024-02-14,28,26,28,15.491923301800348,11.992704720341498,-3.49921858145885,-1.2479651421276179,7.310540652435371,-0.65184406819917,1.9115128606497365,945.5086066467134,-0.009020447106726337,93.49800439133558,True,28
2024-02-15,28,26,28,15.493137836342422,12.094244660317534,-3.398893176024888,-0.8978262538867137,7.2207856978733815,-0.8289080201676184,2.09515824779416,1009.8118730209212,-0.009447513247067274,100.22280444732795,True,28
2024-02-16,28,26,28,15.49385577909069,12.197040784101011,-3.2968149949896794,-0.7257310590442092,6.961438700221464,-0.9085419920497806,2.030350654137777,1023.3202186216854,-0.009554493506236161,106.98506434156448,True,28
2024-02-17,28,26,28,15.541234029770408,12.27746702143803,-3.263767008332378,-0.6705077579395669,6.685645601107723,-0.9477379540276982,1.803632880808081,1038.2769489849784,-0.009703114883412356,113.41233830096114,True,28
2024-02-18,28,26,28,15.726814698885976,12.209768994908503,-3.517045703977473,-0.49995543637199447,6.313843979059833,-0.9265092596677271,1.3703335790426507,1046.1190048391181,-0.009870536702949018,117.16341497862565,True,28
2024-02-19,28,26,28,15.882989889833825,12.168748422445887,-3.7142414673879376,-0.27227718380845456,5.959662610061898,-0.9130145603709314,1.060129398494567,1049.163568444419,-0.00997360212669185,121.20248912896551,True,28
2024-02-20,28,26,28,16.05258867858732,12.129423794078575,-3.9231648845087452,-0.08664539802295401,5.728051478935832,-0.6813719005192187,1.0368692958849124,1057.1572152998347,-0.010024505622499236,125.5639948553766,True,28
2024-02-21,28,26,28,16.257975595760204,12.110079085429755,-4.147896510330449,0.04036059877705078,5.366659844631194,-0.4322005958997779,0.826923337178016,1059.8216084460987,-0.01010254230767127,128.4625418641403,True,28
2024-02-22,28,26,28,16.374139951070813,12.105211643462898,-4.268928307607915,0.08573214659202044,4.663970453299683,-0.4253596214896209,0.05541467079417828,1059.3745804044343,-0.010320575686784128,131.9839036313825,True,28
2024-02-23,28,26,28,16.49124453696952,12.102561231838381,-4.38868330513114,0.12219766366010454,3.9442259108867077,-0.4583553364643933,-0.7806150670487284,1051.0076260890933,-0.01050778083959436,136.13283531402195,True,28
2024-02-24,28,26,28,16.6065759725137,12.08835946137391,-4.518216511139789,0.19679238047999892,3.2583969958750387,-0.5315315287610258,-1.594558663545783,1034.4852920177264,-0.010640618688949832,142.21027007563393,True,28
2024-02-25,28,26,28,16.715293292560226,12.071724840937394,-4.643568451622832,0.24293880702204218,2.5581614788355935,-0.6345329886021949,-2.477001154367372,1019.5377443203824,-0.010790415936995146,149.7614251497802,True,28
2024-02-26,28,26,28,16.828426395549563,12.050795181966532,-4.777631213583032,0.28832493593239317,1.835689973393471,-0.7122986273444973,-3.365914931601651,988.4571912411366,-0.010820465957368741,157.3284122754385,True,28
2024-02-27,28,26,28,16.9498546387186,12.033013643039084,-4.916840995679518,0.30402610356749715,0.9565538278218426,-0.7922357649986034,-4.448496829288786,945.0348857343743,-0.01073530992367222,164.915048690938,True,28
2024-02-28,28,27,28,16.768364277571866,12.020734041822518,-4.747630235749348,0.2670168832709936,0.24903007705955815,-0.8300396245948676,-5.06162290001366,929.5468751293843,-0.010670211742856095,172.5091721342903,True,28
2024-02-29,28,28,28,16.603659574593234,12.081708787642908,-4.521950786950326,0.27582360022205377,-0.48481243554190456,-0.8986105890576623,-5.629550211327825,905.6963203061564,-0.010552972471601807,180.0695751061693,True,28
2024-03-01,28,28,28,16.70447112757294,15.454085817007462,-1.2503853105654787,0.1780842671963594,-2.166013852661841,-1.0003848167919762,-4.238699712822921,842.9510558306347,-0.009598111576586632,184.00705412771458,True,28
2024-03-02,28,28,28,16.835277991216874,22.261798756172364,5.426520764955491,0.14216381548949553,-3.6279673208665386,-0.9754850681725773,0.9652321914058462,770.3469477798003,-0.007470464690872536,184.02555214595404,True,28
2024-03-03,28,28,28,16.93828668290322,29.010364761884308,12.072078078981086,0.11391086681912022,-5.657389187270709,-0.8661428631856105,5.662456895343894,691.8705424267637,-0.005449625184125395,184.03725558931504,True,28
2024-03-04,28,28,28,17.040108615914573,35.95109385856215,18.91098524264758,0.11655195603658708,-7.674837328261077,-0.8262553450548462,10.52644452536822,623.5118444806194,-0.0034632995370060815,183.83783368031163,True,28
2024-03-05,28,28,28,17.13971183402799,42.958899760907705,25.819187926879714,0.13847545626799818,-9.379090544152646,-0.8552857387343242,15.723287100260734,559.424097978394,-0.0014020179951175216,183.5601105300431,True,28
2024-03-06,28,28,28,17.224064525093926,49.965688614289434,32.74162408919551,0.17154533901566715,-10.701685692993017,-0.7265895897386612,21.48489414547946,493.477091606228,0.0007839960558189141,183.3246085718142,True,28
2024-03-07,28,28,28,16.97504537159418,56.70497683933623,39.72993146774205,0.159471086085877,-11.738876677553627,-0.8705599441956071,27.27996593207868,420.9940538299752,0.0031572781875912614,183.4242301130849,True,28
2024-03-08,28,28,28,16.130592902697106,63.404915963941,47.27432306124389,0.16585971361804752,-12.57876266110923,-0.9268519834492919,33.93456813030339,346.34373687710604,0.00601236654555537,183.50244662604587,True,28
2024-03-09,28,28,28,15.27923821521878,70.27259043279567,54.993352217576884,0.2428055814203427,-13.339961114497271,-0.9818699753267728,40.91432670917315,304.81081696126375,0.008368202353502552,183.37148144739677,True,28
2024-03-10,28,28,28,14.425548797566515,76.94342207896405,62.517873281397534,0.30129598249935174,-14.135200557969817,-0.9042441380276083,47.779724567899436,245.13406337046035,0.011747078055358573,182.99046407673234,True,28
2024-03-11,28,28,28,13.590150891155288,81.87845164698548,68.28830075583019,0.17793800370598145,-15.158932917228427,-0.6578638464277367,52.64944199588004,83.31715760056932,0.028862372403631875,184.50142852791794,True,28
2024-03-12,28,28,28,12.73234129592156,86.9977419454405,74.26540064951894,0.10628141734133312,-16.211506234198282,-0.485768999785146,57.6744068328769,-74.68659413982459,0.043146045611412776,185.76034060855952,True,28
2024-03-13,28,28,28,11.992704720341498,93.49800439133558,81.50529967099409,0.12458808864645299,-17.039113112046458,-0.2731322671135117,64.31764238048059,-188.89453610549936,0.0484885376684292,185.49448754253186,True,28
2024-03-14,28,28,28,12.094244660317534,100.22280444732795,88.12855978701042,0.17509682546240235,-17.844240070141026,-0.1515820741201659,70.30783446821165,-268.74193103264497,0.051477685692072894,184.9523405386365,True,28
2024-03-15,28,28,28,12.197040784101011,106.98506434156448,94.78802355746348,0.2945177808462667,-18.708878224058004,-0.10847721929952314,76.26518589495222,-317.3852145524238,0.05420601811955472,184.40296091638075,True,28
2024-03-16,28,28,28,12.27746702143803,113.41233830096114,101.13487127952311,0.31234492414076254,-19.582990231961126,-0.0606105231133065,81.80361544858943,-400.14327387094954,0.05938782203133042,184.15951936166334,True,28
2024-03-17,28,28,27,12.209768994908503,117.16341497862565,104.95364598371715,0.3214782329825825,-20.024438478074003,-0.022890045486763988,85.22779569313896,-430.4450134251679,0.061781947333250375,184.12684366470492,True,28
2024-03-18,28,28,26,12.168748422445887,121.20248912896551,109.03374070651962,0.3339779527959177,-20.509478166584774,-0.031063652418213294,88.82717684031253,-459.27687278974327,0.0643141860955998,184.0747777765126,True,28
2024-03-19,28,28,25,12.129423794078575,125.5639948553766,113.43457106129803,0.37519045480886515,-21.086084349671967,-0.23543639080971168,92.4882407756252,-487.8238361527833,0.06697508166653532,184.03944462750187,True,28
2024-03-20,28,28,25,12.110079085429755,128.4625418641403,116.35246277871053,0.2936720140441791,-22.0153998893075,-0.3785260146521967,94.25220888879502,-618.6954486437662,0.08511874286227195,187.55016212760435,True,28
2024-03-21,28,28,25,12.105211643462898,131.9839036313825,119.87869198791961,0.2904812697177652,-22.27187688298374,-0.46064496863482196,97.43665140601884,-706.4484327569062,0.08842500224692973,190.578602889805,True,28
2024-03-22,28,28,25,12.102561231838381,136.13283531402195,124.03027408218357,0.35475110327484316,-22.336010094116542,-0.400545754039797,101.64846933730207,-759.803204889789,0.09071094265121915,193.12710872864355,True,28
2024-03-23,28,28,25,12.08835946137391,142.21027007563393,130.12191061426003,0.3628927235116315,-22.172718726139408,-0.2833226325814677,108.02876197905078,-804.5952242987737,0.09366261885583027,193.95382335210175,True,28
2024-03-24,28,28,25,12.071724840937394,149.7614251497802,137.6897003088428,0.364328841876131,-21.89268031691782,-0.16543219555946687,115.99591663824162,-821.6513090315402,0.09612752184783324,193.47308812168018,True,28
2024-03-25,28,28,25,12.050795181966532,157.3284122754385,145.27761709347197,0.4042280771168336,-21.620273775256713,-0.11431704786707853,123.94725434746499,-828.1174667942341,0.09841380571476921,192.967284427757,True,28
2024-03-26,28,28,25,12.033013643039084,164.915048690938,152.8820350478989,0.5278130075739567,-21.355295668333536,-0.2555669162783163,131.798985470861,-843.2464628727889,0.10069394300394685,192.45980886818333,True,28
2024-03-27,28,28,25,12.020734041822518,172.5091721342903,160.4884380924678,0.6622296215949541,-21.129587480655744,-0.3705912902073951,139.6504889431996,-865.4073388165548,0.10311672403841676,191.9759599582284,True,28
2024-03-28,28,28,25,12.081708787642908,180.0695751061693,167.98786631852641,0.9047543293933158,-20.87383960775474,-0.400834368586898,147.61794667157807,-864.381248182432,0.10527034014581704,191.48632183918764,True,28
2024-03-29,28,28,25,15.454085817007462,184.00705412771458,168.55296831070712,1.2636069754956205,-19.27651947933145,-0.4249770019811101,150.11507880489017,-862.4727687021668,0.10589712092511006,190.92178763285847,True,28
2024-03-30,28,28,25,22.261798756172364,184.02555214595404,161.76375338978167,1.37111451967343,-18.63277580293507,-0.4132236401870921,144.08886846633294,-864.4397074536291,0.10426925462696435,190.40246700071364,True,28
2024-03-31,28,28,25,29.010364761884308,184.03725558931504,155.02689082743072,1.4555686884357666,-17.02529320519342,-0.43924118520211586,139.01792512547092,-866.4942109317008,0.10296028164935289,189.95352609711836,True,28
2024-04-01,28,28,25,35.95109385856215,183.83783368031163,147.88673982174947,1.487606206929975,-15.43097937103505,-0.3882690614134936,133.55509759623092,-878.7049970341377,0.10167295257496844,189.46994644003107,True,28
2024-04-02,28,28,25,42.958899760907705,183.5601105300431,140.60121076913538,1.4875872367028364,-14.35538838762071,-0.3848131954267804,127.34859642279072,-893.7844566333561,0.10021450565585055,189.03214713457484,True,28
2024-04-03,28,28,25,49.965688614289434,183.3246085718142,133.35891995752476,1.5427337555534457,-13.757161921181467,-0.5138283737622329,120.63066341813456,-897.3727459284828,0.09843992711440186,188.58508644868695,True,28
2024-04-04,28,28,25,56.70497683933623,183.4242301130849,126.71925327374865,1.6344420506184028,-12.55608957543707,-0.39122814459107547,115.40637760433893,-892.0609876720291,0.09693056941384004,188.09739075267046,True,28
2024-04-05,28,28,25,63.404915963941,183.50244662604587,120.09753066210487,1.6033187816763048,-11.78262102748737,-0.28737287610270146,109.63085554019115,-874.9488386046119,0.09503241924570793,187.6088767229516,True,28
2024-04-06,28,28,25,70.27259043279567,183.37148144739677,113.09889101460111,1.5171444422699443,-11.024606374089771,-0.2058701932131104,103.38555888956817,-879.2245299839201,0.09338822756920706,187.1308791767729,True,28
2024-04-07,28,28,25,76.94342207896405,182.99046407673234,106.04704199776829,1.5383935945794898,-10.19736868462854,-0.05876446284948411,97.3293024448698,-866.7755814162688,0.08992089750746257,187.06960379143146,True,28
2024-04-08,28,28,25,81.87845164698548,184.50142852791794,102.62297688093246,1.9440115149853927,-8.812227795506875,-0.13390063482400194,95.6208599655869,-630.0319051293941,0.05726921154797937,187.07681230650408,True,28
2024-04-09,28,28,25,86.9977419454405,185.76034060855952,98.76259866311902,2.17853751686721,-7.378382094018395,-0.17562229815577668,93.38713178781202,-410.849446901017,0.030880874520121004,187.12466894568632,True,28
2024-04-10,28,28,25,93.49800439133558,185.49448754253186,91.99648315119627,2.192381060369307,-6.413260220909855,-0.26007234407518265,87.51553164658051,-275.8450738700144,0.02309677739310967,187.10878470161575,True,28
2024-04-11,28,28,25,100.22280444732795,184.9523405386365,84.72953609130855,2.0346167679302436,-5.402156822976924,-0.2001779986486678,81.1618180376131,-204.31156404990907,0.019411349543223988,187.12349827663434,True,28
2024-04-12,28,28,25,106.98506434156448,184.40296091638075,77.41789657481627,1.8492402861380857,-4.058894179988286,-0.20667702634863083,75.00156565461751,-130.06751043458144,0.015706664854749475,187.08201035239205,True,28
2024-04-13,28,28,25,113.41233830096114,184.15951936166334,70.7471810607022,1.927498599836241,-2.6973923423866744,-0.17589444349955752,69.80139287465218,-1.6179686799046067,0.00698798336531592,187.21620219425705,True,28
2024-04-14,28,27,26,117.16341497862565,184.12684366470492,66.96342868607927,1.9378996789522516,-2.069848129587232,-0.27050838565140145,66.56097184979285,23.93651820418745,0.003961056617989289,187.92567618452068,True,28
2024-04-15,28,26,27,121.20248912896551,184.0747777765126,62.872288647547094,1.9785164516960476,-1.4102772922096314,-0.3811053141309877,63.05942249290251,48.977389208361274,0.0008322099749638046,188.64282661625015,True,28
2024-04-16,28,25,28,125.5639948553766,184.03944462750187,58.47544977212526,2.041491162627522,-0.7166557069632873,-0.3672958116962377,59.43298941609328,67.73495214021204,-0.002287967263104873,189.3221978043364,True,28
2024-04-17,28,25,28,128.4625418641403,187.55016212760435,59.08762026346406,2.5135750626452653,0.7358494612616866,-0.43088542320776835,61.906159364163216,301.04118026547076,-0.034770557770952504,190.05496276281158,True,28
2024-04-18,28,25,28,131.9839036313825,190.578602889805,58.59469925842251,2.793805435377557,1.9157925331651313,-0.36714745879335897,62.937149768171764,455.33517113093467,-0.03883443322150493,190.68484946879795,True,28
2024-04-19,28,25,28,136.13283531402195,193.12710872864355,56.9942734146216,2.9063061171056574,2.8766076922588546,-0.43451724035341055,62.34266998363273,551.3208502111006,-0.04089040536474675,191.19850230930862,True,28
2024-04-20,28,25,28,142.21027007563393,193.95382335210175,51.74355327646782,3.053125896769961,3.4327131451462485,-0.5494589048225991,57.6799334135614,630.1079009745308,-0.04415562024442976,191.72918701291374,True,28
2024-04-21,28,25,28,149.7614251497802,193.47308812168018,43.71166297189998,3.18446618309756,3.7172641507331576,-0.5964469233293341,50.01694638240144,633.6522753768536,-0.04628271948123763,192.20620067045678,True,28
2024-04-22,28,25,28,157.3284122754385,192.967284427757,35.6388721523185,3.330411086987585,3.9994910834296213,-0.5760215962076694,42.39275272652807,623.6957497444982,-0.04817055084496791,192.7089276411376,True,28
2024-04-23,28,25,28,164.915048690938,192.45980886818333,27.544760177245337,3.2802982039641826,4.278781060308987,-0.38491289743952883,34.718926544079096,616.5690665137777,-0.05007845691693569,192.51424015482576,True,28
2024-04-24,28,25,28,172.5091721342903,191.9759599582284,19.46678782393809,3.2677805138483746,4.567955823006574,-0.25137018956162915,27.051153971231457,628.2869716556866,-0.052405698741320395,191.66987038645598,True,28
2024-04-25,28,25,28,180.0695751061693,191.48632183918764,11.416746733018329,2.9063525478068852,4.8616659742771695,-0.22221274158536675,18.962552513517068,612.1932706324005,-0.05436074875003816,190.78671495708417,True,28
2024-04-26,28,25,28,184.00705412771458,190.92178763285847,6.914733505143886,2.4651717900998413,4.517955734012695,-0.16684226835910598,13.731018760897342,598.5319972867728,-0.05554715787376319,189.8927046022109,True,28
2024-04-27,28,25,28,184.02555214595404,190.40246700071364,6.376914854759605,2.3057340574527094,4.746270672199152,-0.1328630877731074,13.296056496638357,592.0007528385213,-0.05554312777094905,189.0987621250929,True,28
2024-04-28,28,25,28,184.03725558931504,189.95352609711836,5.916270507803318,2.2912007659466402,4.521593655056392,-0.166513114238374,12.562551814568081,595.9594095971784,-0.055825390629966165,188.26020031841088,True,28
2024-04-29,28,25,28,183.83783368031163,189.46994644003107,5.632112759719433,2.2790181532492744,4.293273401874448,-0.19043347659216092,12.013970838251055,592.7731227311097,-0.055888017047196925,187.48503101847498,True,28
2024-04-30,28,25,28,183.5601105300431,189.03214713457484,5.472036604531752,2.308520807299012,4.3268527429342925,-0.1305574395022826,11.976852715262822,587.3870346920903,-0.055760102404697864,186.66106505737793,True,28
2024-05-01,28,25,28,183.3246085718142,188.58508644868695,5.260477876872756,2.349721440925874,4.631583019382962,-0.03379378328841387,12.20798855389313,577.1437184072979,-0.05549697125394548,185.85088431993776,True,28
2024-05-02,28,25,28,183.4242301130849,188.09739075267046,4.673160639585575,2.454147167962633,4.654773163972717,-0.00228073967532616,11.779800231845599,555.831519143167,-0.05517088683760707,185.027633947575,True,28
2024-05-03,28,25,28,183.50244662604587,187.6088767229516,4.10643009690574,2.5894570911478567,4.885802501137,-0.0556657237523881,11.526023965438156,523.9644057586852,-0.054570010041026906,184.22935302011066,True,28
2024-05-04,28,25,28,183.37148144739677,187.1308791767729,3.7593977293761327,2.8672684328685074,5.159513958252113,-0.028881802920801114,11.757298317575959,516.8624218334094,-0.054337576141627375,183.3483007278824,True,28
2024-05-05,28,25,28,182.99046407673234,187.06960379143146,4.079139714699124,3.0340592207683743,5.3776769709477215,-0.11303019393373681,12.377845712481445,498.7081652182269,-0.0528837618911524,182.52928965379647,True,28
2024-05-06,28,25,28,184.50142852791794,187.07681230650408,2.5753837785861435,2.837275331406345,5.272713160877895,-0.07623721399745476,10.60913505687293,351.09072972100375,-0.03574709230064421,181.6985603486036,True,28
2024-05-07,28,25,28,185.76034060855952,187.12466894568632,1.364328337126807,2.8913234755288135,5.145484220983231,-0.0011332420894882844,9.40000279154944,219.5631172703561,-0.02195275273386832,180.85136491871813,True,28
2024-05-08,28,25,28,185.49448754253186,187.10878470161575,1.6142971590838897,3.236146333996893,5.326941522661478,0.060718486398744,10.238103502141001,151.5201096864821,-0.018500439443793537,180.07292672487512,True,28
2024-05-09,28,25,28,184.9523405386365,187.12349827663434,2.171157737997845,3.7049260228785394,5.490690688654464,-0.05029108985084951,11.316483359680092,120.4736546180402,-0.01726206121772944,179.33785312849182,True,28
2024-05-10,28,25,28,184.40296091638075,187.08201035239205,2.6790494360112973,4.60378399908612,5.475804515789932,-0.07623048988553194,12.682407461001787,72.51771264960053,-0.01556761871393153,178.57688402045935,True,28
2024-05-11,28,25,28,184.15951936166334,187.21620219425705,3.056682832593708,5.450310405900911,5.490613681276297,-0.11343540381268946,13.884171515958286,14.311920060885768,-0.01150451680090514,177.67266538936067,True,28
2024-05-12,28,26,28,184.12684366470492,187.92567618452068,3.798832519815761,6.277627696906809,5.861189868147928,-0.0637872413013989,15.873862843569128,8.991935900112367,-0.010176458698028412,176.2886980684332,True,28
2024-05-13,28,27,28,184.0747777765126,188.64282661625015,4.568048839737543,7.140234659843688,6.2509346250691635,0.013601287764494874,17.972819412414907,2.1039500666647655,-0.008814003635315482,174.9079833381026,True,28
2024-05-14,28,28,28,184.03944462750187,189.3221978043364,5.282753176834547,8.176730088456605,6.656587519853293,0.0976987200155155,20.213769505159974,10.104722263855365,-0.007788246335453497,173.5743545586936,True,28
2024-05-15,28,28,28,187.55016212760435,190.05496276281158,2.504800635207232,8.67503025233286,6.732124848093736,0.19055748142116302,18.102513217055048,-89.34442377431469,0.007047268898553671,172.21602297900435,True,28
2024-05-16,28,28,28,190.578602889805,190.68484946879795,0.10624657899293766,9.10833487912929,6.729830034209094,0.17160942999501527,16.116020922326413,-149.49130196915849,0.008293790078414576,170.91040253486904,True,28
2024-05-17,28,28,28,193.12710872864355,191.19850230930862,-1.9286064193349262,9.780842790383344,6.691156431968082,0.16484315645707026,14.70823595947357,-180.41168249493148,0.00849455462504145,169.64941192029886,True,28
2024-05-18,28,28,28,193.95382335210175,191.72918701291374,-2.2246363391880095,10.850337511780392,6.878217811059596,0.16602878821888245,15.66994777187088,-199.2592338725094,0.009324029174365256,168.35749618757418,True,28
2024-05-19,28,28,28,193.47308812168018,192.20620067045678,-1.266887451223397,11.167524272553875,7.15795940118101,0.10303765866001013,17.16163388117144,-173.43987853966246,0.009182356007102488,167.09399294578586,True,28
2024-05-20,28,28,28,192.967284427757,192.7089276411376,-0.25835678661940165,11.328151448248473,7.449389832101605,0.008898541880141941,18.52808303561082,-148.35294506240234,0.009042009949046692,165.81131135334803,True,28
2024-05-21,28,28,28,192.45980886818333,192.51424015482576,0.05443128664242636,12.07593439020033,7.699938559856367,-0.1162021255598722,19.714102111139255,-147.70880222763162,0.009527398754797911,165.18574449007585,True,28
2024-05-22,28,28,28,191.9759599582284,191.66987038645598,-0.3060895717724179,12.16287017825593,7.926026164489006,-0.19271746759926245,19.590089303373276,-178.41682411913825,0.010264358536201224,165.31884854053604,True,28
2024-05-23,28,28,28,191.48632183918764,190.78671495708417,-0.6996068821034669,12.375767946873978,8.118992500187513,-0.2572629559808499,19.53789060897722,-195.08365301820186,0.010690511302370087,165.39408217855132,True,28
2024-05-24,28,28,28,190.92178763285847,189.8927046022109,-1.0290830306475698,13.040251130285826,8.221755755485656,-0.29994379829736717,19.93298005682658,-214.3288618963693,0.011382388636534735,165.50896977039878,True,28
2024-05-25,28,28,28,190.40246700071364,189.0987621250929,-1.3037048756207525,13.841902210604346,8.333529556207292,-0.38486122822977764,20.48686566296115,-233.81156354898621,0.012120304641346502,165.52874008357836,True,28
2024-05-26,28,28,28,189.95352609711836,188.26020031841088,-1.6933257787074751,14.223380138996712,8.437659937158443,-0.4128821507809368,20.554832146666655,-259.21150220565005,0.012792962515511652,165.57033469469982,True,28
2024-05-27,28,28,28,189.46994644003107,187.48503101847498,-1.9849154215560816,14.593028653907378,8.566859317151962,-0.44613741995721945,20.728835129546013,-264.13783591225183,0.013029813367168464,165.5705036260604,True,28
2024-05-28,28,28,28,189.03214713457484,186.66106505737793,-2.3710820771969168,15.073056681362655,8.686125083816766,-0.44396180809634656,20.94413787988617,-268.466781219754,0.013277126304612974,165.59495298578238,True,28
2024-05-29,28,28,28,188.58508644868695,185.85088431993776,-2.734202128749189,15.296363308168976,8.705087468165509,-0.4995275870009661,20.767721060584336,-279.873563134483,0.013567873227677163,165.58480162676256,True,28
2024-05-30,28,28,28,188.09739075267046,185.027633947575,-3.069756805095466,15.736157390619322,8.324970962297261,-0.5891279183603997,20.402243629460713,-279.26591445623717,0.013577517599254518,165.579080373239,True,28
2024-05-31,28,28,28,187.6088767229516,184.22935302011066,-3.3795237028409417,16.723626303324018,8.007509090801687,-0.591312032157969,20.760299659126815,-270.60606422343653,0.013642493620482865,165.6578799711227,True,28
2024-06-01,28,28,28,187.1308791767729,183.3483007278824,-3.7825784488905185,16.582372711350082,7.6292394053308925,-0.6221089637982771,19.806924703992166,-280.9397578920871,0.014034740829295123,165.84322189517746,True,28
2024-06-02,28,28,28,187.06960379143146,182.52928965379647,-4.540314137634994,16.526470137829214,7.295251297328711,-0.6119881405377567,18.66941915698513,-271.515886361522,0.013457564577696202,165.83746246542304,True,28
2024-06-03,28,28,28,187.07681230650408,181.6985603486036,-5.378251957900488,17.587490279889302,7.022340066730401,-0.6451042717473623,18.586474116971857,-243.8126486222559,0.012713324742283039,165.82540388011992,True,28
2024-06-04,28,28,28,187.12466894568632,180.85136491871813,-6.273304026968191,18.34731651656641,6.7348563734419,-0.7610889314697036,18.04777993157029,-220.06579625249287,0.011834378193154693,165.60520722991572,True,28
2024-06-05,28,28,28,187.10878470161575,180.07292672487512,-7.03585797674063,18.282528646473573,6.325567209683484,-0.8138939536231007,16.758343925793298,-237.84501762710852,0.011927766118263294,165.23867366351715,True,28
2024-06-06,28,28,28,187.12349827663434,179.33785312849182,-7.785645148142521,17.870008359141284,5.920141187366475,-0.8150619904400123,15.189442407925128,-256.46017931771485,0.011960662820365231,165.16858510764152,True,28
2024-06-07,28,28,28,187.08201035239205,178.57688402045935,-8.5051263319327,16.369796591662606,5.5143091975410385,-0.8108480553256197,12.568131401945266,-261.2423891738017,0.011303055566521891,165.1784524944034,True,28
2024-06-08,28,28,28,187.21620219425705,177.67266538936067,-9.543536804896377,14.621423073541406,5.04862638516758,-0.7976664103644993,9.328846243448055,-285.0005675594084,0.01091438113857035,165.23550590529842,True,28
2024-06-09,28,28,28,187.92567618452068,176.2886980684332,-11.636978116087477,13.034099186556944,4.567789061060061,-0.7686925439961274,5.1962175875333685,-307.35098888954144,0.010193225089605296,164.66772277976133,True,28
2024-06-10,28,28,28,188.64282661625015,174.9079833381026,-13.734843278147537,11.323806393824105,4.059867988300624,-0.7547246882399605,0.8941064157372409,-324.50197544776665,0.009300036610541351,164.06311728536042,True,28
2024-06-11,28,28,28,189.3221978043364,173.5743545586936,-15.747843245642798,9.171306821065631,3.533467314553917,-0.853144507999609,-3.8962136180228413,-358.4925441314276,0.008674168738981747,164.08424386671422,True,28
2024-06-12,28,28,28,190.05496276281158,172.21602297900435,-17.838939783807234,7.5230399310652345,2.98379537572486,-0.9006403511153742,-8.232744828132525,-401.8886331600006,0.008518679808776186,164.0791095684715,True,28
2024-06-13,28,28,28,190.68484946879795,170.91040253486904,-19.774446933928914,6.339137788378604,2.5118971286378553,-0.8536412071811119,-11.777053224093692,-440.280156532765,0.008417398547265753,164.06571941169003,True,28
2024-06-14,28,28,28,191.19850230930862,169.64941192029886,-21.549090389009763,4.976696312364673,2.313676592067786,-0.7865801991441801,-15.045297683721543,-478.6529080543878,0.008399734501771672,164.01025866152716,True,28
2024-06-15,28,28,28,191.72918701291374,168.35749618757418,-23.371690825339556,2.891055276273356,2.044347637914221,-0.7655295995687461,-19.20181751072073,-518.023182007084,0.008145060018831085,164.01656718770806,True,28
2024-06-16,28,28,28,192.20620067045678,167.09399294578586,-25.112207724670924,2.5457828919078374,1.8370889457805504,-0.7248396362970602,-21.454175523279645,-570.8041697875756,0.008950083809694753,164.02829171057869,True,28
2024-06-17,28,28,28,192.7089276411376,165.81131135334803,-26.89761628778956,2.3301802935183424,1.6194523656486481,-0.693085307378452,-23.641068936001005,-610.1208394776772,0.009276656793610005,164.04390768954983,True,28
2024-06-18,28,28,28,192.51424015482576,165.18574449007585,-27.32849566474991,1.443242220848095,1.4874130403503472,-0.6522858452080271,-25.050126248759597,-606.0772813378585,0.008664007497361847,164.0961471209079,True,28
2024-06-19,28,28,28,191.66987038645598,165.31884854053604,-26.351021845919945,1.9379158674039054,1.4167305962838341,-0.5777785511845899,-23.574153933416824,-572.3958157994985,0.008308506146464723,164.01559059629068,True,28
2024-06-20,28,28,28,190.78671495708417,165.39408217855132,-25.392632778532857,2.53924994617962,1.3581482396704985,-0.4299750843086585,-21.925209676991557,-546.5768888038883,0.008285382920517392,163.9762149309419,True,28
2024-06-21,28,28,28,189.8927046022109,165.50896977039878,-24.38373483181212,2.272718525312598,1.3544056474579165,-0.3613270405568665,-21.117937699598542,-517.2308516343605,0.007805646790544074,163.97148798425135,True,28
