week,n_days,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue
2021-01-04,6,1089.716012228497,15.79233602491446,8.540557204710316,8.668729001083337,4.39628405405111,37.39790628475922,1.0343170525813414
2021-01-11,7,885.6589513434045,13.88538534047437,8.888856534652573,9.14141959549163,4.034880222050422,35.950541692669,1.067937926741272
2021-01-18,7,617.17192070299,14.862434438612357,8.973362233219303,8.44395638239522,4.221877785507806,36.50163083973469,1.1060739395593044
2021-01-25,7,1123.2044475197586,15.030295953105975,8.615963926799635,8.27146770053734,4.2169328225367995,36.13466040297975,1.032186748824137
2021-02-01,7,1224.958178899559,13.559200154883,9.045006925124325,9.174503880913344,4.294157471129531,36.0728684320502,1.0296214612877237
2021-02-08,7,1340.0925225211906,11.997315189145848,7.703748345656551,6.651556022547006,5.672514625848419,32.02513418319783,1.0238858249371547
2021-02-15,6,1328.0592759949432,15.265388752363586,8.499005277449283,7.637790725315315,4.963017188673562,36.36520194380174,1.0273621102711505
2021-02-22,7,1333.300735913774,13.983722340824126,9.02206143058116,8.695750319846551,4.1351196076239285,35.836653698875764,1.0268692184841806
2021-03-01,7,1280.2504349094727,13.181839392931751,8.996112946961683,9.20305931994565,3.629539467917578,35.01055112775666,1.0282185113132203
2021-03-08,4,1345.3368737534443,11.6500589806617,9.003384707192435,9.869104401510164,3.2286866170274724,33.75123470639177,1.025047635032828
2021-03-15,7,1419.5807757862688,15.305621647420312,9.47697943328065,9.519805679843687,4.6746285204464275,38.977035280991075,1.0277580986917152
2021-03-22,7,1419.9524015853451,15.858980443092273,9.714355411657332,9.288659932502872,4.7152829856050085,39.57727877285748,1.0280428960722077
2021-03-29,7,1398.9871797151513,10.657121198299118,9.624339579373915,9.755288833710102,3.354977155406012,33.39172676678915,1.0239038667449538
2021-04-05,7,1343.428429805284,10.241268544346344,8.78716395289876,9.86956746312825,2.6138982181275026,31.511898178500854,1.023436698363465
2021-04-12,7,1350.8907314122084,17.52089533357962,9.646712316098915,8.636756800762877,4.932761944380131,40.73712639482154,1.0302140579812897
2021-04-19,7,1338.978427008873,13.80558270426359,9.617181143876143,8.909016790191359,5.153433941899158,37.485214580230256,1.0281201938128195
2021-04-26,7,1315.9807775239672,8.392780270099305,9.534032444300038,10.343218686451547,3.4206815402567083,31.690712941107595,1.0241752395305186
2021-05-03,7,855.9944363254732,8.133009682308419,9.116028447155253,7.9484148071129175,3.0215374143922102,28.218990350968795,1.0551210060948364
2021-05-10,7,1323.802297317407,11.908456491971679,9.698342167804222,9.740601148303654,2.1239422574663207,33.471342065545876,1.0260870159009328
2021-05-17,7,1391.8281742575823,7.933672371856014,9.632904062315882,12.13317843256194,1.5621601688270264,31.261915035560865,1.0224677688009212
2021-05-24,7,1334.3261642735474,8.648454782074449,9.546487461577133,13.444855143587066,1.14322753200481,32.78302491924346,1.024819225303868
2021-05-31,7,1225.6165469298435,8.78349015090124,9.482111966888331,13.297111566151981,2.3106619388646537,33.87337562280621,1.0280975594900552
2021-06-07,7,1273.7503840299682,11.44203616572499,9.389845886710471,16.23851288439413,2.9492691494834027,40.01966408631299,1.0316493738365808
2021-06-14,7,1199.3072844163942,12.012293899292454,9.247980131085408,18.893257688293495,2.266886070297374,42.420417788968734,1.0353777516600478
2021-06-21,7,1318.5460832186698,9.397601896812672,9.503499981310442,19.7303543379675,2.8600501019921807,41.491506318082806,1.0316712941571489
2021-06-28,2,1313.2897872508252,8.454563855477652,9.675814355447187,19.89130924376844,2.7203973188413597,40.74208477353464,1.031612825436833
2021-07-19,7,1422.957028926046,18.905110423061103,8.424641710348885,26.407001351450102,1.6113153608812945,55.34806884574139,1.0388076408342422
2021-07-26,7,1248.789859336818,18.53443675597146,7.108483173753979,27.09863403734093,0.2511459222132893,52.99269988927966,1.0427184097032574
2021-08-02,6,926.4027771541383,12.58882270492252,9.343431439902382,21.58777470618155,1.728115656243552,45.248144507250004,1.0654634588093546
2021-08-09,7,1124.367794234389,10.242184545594142,9.216250330645954,22.502895580529263,1.786436364244256,43.74776682101361,1.0416042672583383
2021-08-16,7,1194.5551037194102,10.052799187124736,9.310298903309734,22.139338101890083,2.3827672582292387,43.885203450553796,1.0385257484920285
2021-08-23,6,1349.789948524198,11.678954799142717,9.238380664773551,23.060064648015445,2.5379867299844445,46.51538684191616,1.0345024738142878
2021-08-30,7,1391.1964731126795,13.565627704504234,9.258108596728544,17.732218771472837,2.8436800417610084,43.39963511446662,1.031233924863598
2021-09-06,7,1398.8859685009568,8.69374365900389,8.38050004388562,19.361125523712847,1.3163449306381112,37.75171415724047,1.0269969288683622
2021-09-13,7,1365.738932906576,9.346784097198237,9.321322689560805,19.91875295553272,2.686262220641105,41.27312196293287,1.0302700648348015
