profile_id,source_path,slurm_job_id,mode,offline_online,workload_family,model,dataset,workload_config,repeat,nodes,gpus,gpus_per_node,cpu_sockets,hardware_class,duration_s,energy_compute_Wh,mean_compute_W,median_compute_W,p95_compute_W,p99_compute_W,max_compute_W,p_compute_W_per_node,gpu_W_per_device,cpu_W_per_socket,compute_Wh_per_node_hour,cv,peak_to_mean,batch_like,experimental_unit,aggregation_source,family,n_nodes_from_logs,n_gpu_logs,n_cpu_logs,n_gpu_device_columns,expected_devices,double_count_gpu,E_GPU_Wh,E_CPU_Wh,E_CPU_package_only_Wh,E_compute_native_Wh,gpu_energy_share,cpu_energy_share,core_fraction_of_cpu_energy,mean_GPU_W_all_devices,time_monotonic,mean_GPU_W,mean_CPU_W,energy_gpu_Wh,energy_cpu_Wh,batch_size,max_output_tokens,seed,request_rate,num_prompts,hf_output_len,completed_requests,total_input_tokens,total_output_tokens,energy_J_per_request,energy_J_per_token
online_finite_000865,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=200_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,35.7,24.946180998111927,2515.58127712053,,,,2785.2244840348403,2515.58127712053,,,2515.58127712053,,1.1071892247595985,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,200.0,1000.0,512.0,1000.0,119866.0,239471.0,89.80625159320293,0.2499220831509222
online_finite_000866,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=300_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,36.0,24.620541702855547,2462.054170285555,,,,2774.5351448619963,2462.054170285555,,,2462.054170285555,,1.1269188055842814,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,300.0,1000.0,512.0,1000.0,119866.0,239085.0,88.63395013027997,0.2469249288350777
online_finite_000867,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=400_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.2,24.169513851347,2544.159352773368,,,,2819.893903618889,2544.159352773368,,,2544.159352773368,,1.1083794340731625,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,400.0,1000.0,512.0,1000.0,119866.0,238461.0,87.01024986484919,0.24282359371425874
online_finite_000868,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=500_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.3,24.229551311541577,2543.0432863425563,,,,2798.1569134484816,2543.0432863425563,,,2543.0432863425563,,1.1003182401479426,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,500.0,1000.0,512.0,1000.0,119866.0,240609.0,87.22638472154968,0.24197623891129671
online_finite_000869,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=600_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.099999999999994,24.093865471153638,2543.633891382789,,,,2811.599973880231,2543.633891382789,,,2543.633891382789,,1.1053477402566643,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,600.0,1000.0,512.0,1000.0,119866.0,239802.0,86.7379156961531,0.24116105879909555
online_finite_000870,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=700_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.2,24.17302991912544,2544.5294651710988,,,,2822.509686323488,2544.5294651710988,,,2544.5294651710988,,1.1092462181937035,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,700.0,1000.0,512.0,1000.0,119866.0,240989.0,87.02290770885159,0.2411575500099807
online_finite_000871,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=800_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.5,24.12993789947233,2517.9065634231997,,,,2812.4311467106786,2517.9065634231997,,,2517.9065634231997,,1.1169720066526458,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,800.0,1000.0,512.0,1000.0,119866.0,239263.0,86.86777643810039,0.24188460535935666
online_finite_000872,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=900_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,33.9,24.081971069600492,2557.3774587186367,,,,2822.398664772896,2557.3774587186367,,,2557.3774587186367,,1.103630070387438,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,900.0,1000.0,512.0,1000.0,119866.0,240360.0,86.69509585056177,0.2406686242818724
online_finite_000873,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=1000_out=512_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,34.8,24.17024933572502,2500.370620937071,,,,2819.6801087733347,2500.370620937071,,,2500.370620937071,,1.1277048630960937,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,512.0,1000.0,119866.0,239379.0,87.01289760861007,0.24221046252170544
online_finite_000874,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=10_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,123.1,77.36372808041563,2262.4648341957454,,,,2373.737221242672,2262.4648341957454,,,2262.4648341957454,,1.0491819299752703,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,10.0,1000.0,1024.0,1000.0,175360.0,188348.0,278.50942108949624,0.7657500552352333
online_finite_000875,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=20_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,73.9,46.635236092758,2271.811230499713,,,,2456.151850014597,2271.811230499713,,,2271.811230499713,,1.0811425777987445,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,20.0,1000.0,1024.0,1000.0,175360.0,190691.0,167.8868499339288,0.4586433309400297
online_finite_000876,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=30_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,57.900000000000006,38.112722386657865,2369.7029463206964,,,,2662.728879260233,2369.7029463206964,,,2369.7029463206964,,1.1236551329754227,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,30.0,1000.0,1024.0,1000.0,175360.0,187937.0,137.2058005919683,0.37766841067217266
online_finite_000877,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=40_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,50.5,33.967261106407705,2421.428514516193,,,,2804.986790388275,2421.428514516193,,,2421.428514516193,,1.1584016515757922,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,40.0,1000.0,1024.0,1000.0,175360.0,189970.0,122.28213998306774,0.3347169408016526
online_finite_000878,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=50_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,46.6,31.476921378667637,2431.6934970644525,,,,2837.0586805893336,2431.6934970644525,,,2431.6934970644525,,1.1667007721220783,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,50.0,1000.0,1024.0,1000.0,175360.0,189003.0,113.3169169632035,0.3110000657673899
online_finite_000879,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=60_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,44.8,30.323012330128446,2436.670633671036,,,,2845.605348448549,2436.670633671036,,,2436.670633671036,,1.1678251911139181,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,60.0,1000.0,1024.0,1000.0,175360.0,189797.0,109.1628443884624,0.2989476975341083
online_finite_000880,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=70_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.6,29.505594712047774,2436.241765214954,,,,2845.779525044278,2436.241765214954,,,2436.241765214954,,1.1681022654142004,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,70.0,1000.0,1024.0,1000.0,175360.0,188588.0,106.22014096337199,0.291855267684867
online_finite_000881,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=80_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.3,29.167256441602998,2424.991297685238,,,,2819.535684096922,2424.991297685238,,,2424.991297685238,,1.1626992999060632,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,80.0,1000.0,1024.0,1000.0,175360.0,189424.0,105.00212318977078,0.2878473924014507
online_finite_000882,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=90_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.1,28.87448574905497,2411.789992960508,,,,2801.814534294446,2411.789992960508,,,2411.789992960508,,1.16171579717651,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,90.0,1000.0,1024.0,1000.0,175360.0,189642.0,103.94814869659788,0.28478788800225174
online_finite_000883,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=100_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,42.9,28.698709929598945,2408.283350735576,,,,2797.771449588176,2408.283350735576,,,2408.283350735576,,1.1617285186702124,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,100.0,1000.0,1024.0,1000.0,175360.0,190128.0,103.31535574655621,0.2826778327785213
online_finite_000884,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=200_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,41.3,27.639178663686167,2409.2262273431043,,,,2823.6830137953416,2409.2262273431043,,,2409.2262273431043,,1.1720290032328349,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,200.0,1000.0,1024.0,1000.0,175360.0,190047.0,99.5010431892702,0.27230196243988264
online_finite_000885,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=300_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.8,27.23143467541195,2402.7736478304664,,,,2809.4810324759464,2402.7736478304664,,,2402.7736478304664,,1.169265792061898,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,300.0,1000.0,1024.0,1000.0,175360.0,188816.0,98.03316483148302,0.26919172276998765
online_finite_000886,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=400_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.8,27.27071824928866,2406.23984552547,,,,2810.825762521084,2406.23984552547,,,2406.23984552547,,1.168140311427376,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,400.0,1000.0,1024.0,1000.0,175360.0,191293.0,98.17458569743918,0.2677588501865229
online_finite_000887,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=500_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.5,26.981456117228397,2398.3516548647463,,,,2807.5725800159776,2398.3516548647463,,,2398.3516548647463,,1.1706259064725473,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,500.0,1000.0,1024.0,1000.0,175360.0,189556.0,97.13324202202223,0.26617972909387977
online_finite_000888,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=600_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.8,26.969091928687106,2379.6257584135683,,,,2809.187958326346,2379.6257584135683,,,2379.6257584135683,,1.1805167045254858,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,600.0,1000.0,1024.0,1000.0,175360.0,188726.0,97.08873094327357,0.2666642797121383
online_finite_000889,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=700_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.5,27.093681091052833,2408.3272080935853,,,,2812.1712870440047,2408.3272080935853,,,2408.3272080935853,,1.1676865492335236,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,700.0,1000.0,1024.0,1000.0,175360.0,191079.0,97.53725192779021,0.266175958147987
online_finite_000890,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=800_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.3,26.843195368925997,2397.903308390412,,,,2805.406863767282,2397.903308390412,,,2397.903308390412,,1.1699416127209925,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,800.0,1000.0,1024.0,1000.0,175360.0,188441.0,96.6355033281336,0.26562737135998415
online_finite_000891,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=900_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,41.1,26.9573004869843,2361.2234003197923,,,,2844.496038622332,2361.2234003197923,,,2361.2234003197923,,1.204670442549861,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,900.0,1000.0,1024.0,1000.0,175360.0,188458.0,97.04628175314348,0.2667440361750751
online_finite_000892,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,likaixin/InstructCoder,rate=1000_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,40.3,26.821485569751374,2395.963971491438,,,,2811.561593584337,2395.963971491438,,,2395.963971491438,,1.1734573754187958,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1000.0,1024.0,1000.0,175360.0,189893.0,96.55734805110494,0.26435744005142997
online_finite_000893,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=10_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,117.0,72.86332221216075,2241.9483757587927,,,,2374.30357670628,2241.9483757587927,,,2241.9483757587927,,1.0590357933209285,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,10.0,1000.0,1024.0,1000.0,119866.0,243273.0,262.3079599637787,0.7223348634098203
online_finite_000894,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=20_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,68.3,45.52119054558931,2399.359970192116,,,,2600.118564469909,2399.359970192116,,,2399.359970192116,,1.0836717277823544,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,20.0,1000.0,1024.0,1000.0,119866.0,244542.0,163.8762859641215,0.4497055113063421
online_finite_000895,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=30_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,54.6,37.49924397091313,2472.4776244558107,,,,2793.585226231057,2472.4776244558107,,,2472.4776244558107,,1.1298728039433408,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,30.0,1000.0,1024.0,1000.0,119866.0,244670.0,134.99727829528726,0.3703263279766258
online_finite_000896,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=40_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,49.4,33.98157427168916,2476.390027896376,,,,2896.124111177324,2476.390027896376,,,2476.390027896376,,1.169494335929587,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,40.0,1000.0,1024.0,1000.0,119866.0,245279.0,122.33366737808097,0.33502763937088276
online_finite_000897,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=50_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,48.5,33.28538814419897,2470.667985961161,,,,2828.8238934167607,2470.667985961161,,,2470.667985961161,,1.144963187887128,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,50.0,1000.0,1024.0,1000.0,119866.0,246525.0,119.82739731911629,0.32704787322591516
online_finite_000898,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=60_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,47.4,32.274251376872265,2451.208965332071,,,,2796.2494348406544,2451.208965332071,,,2451.208965332071,,1.1407633842681544,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,60.0,1000.0,1024.0,1000.0,119866.0,244956.0,116.18730495674015,0.3184766953657952
online_finite_000899,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=70_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,46.8,31.75697171341019,2442.84397795463,,,,2803.889552399344,2442.84397795463,,,2442.84397795463,,1.1477972304833868,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,70.0,1000.0,1024.0,1000.0,119866.0,244312.0,114.32509816827668,0.31392642655041403
online_finite_000900,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=80_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,46.5,31.533033955188113,2441.267144917789,,,,2817.130594211966,2441.267144917789,,,2441.267144917789,,1.1539624412169092,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,80.0,1000.0,1024.0,1000.0,119866.0,244536.0,113.5189222386772,0.311521128420473
online_finite_000901,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=90_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,46.0,31.13026025479837,2436.281237332046,,,,2783.6308562037907,2436.281237332046,,,2436.281237332046,,1.1425736953308907,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,90.0,1000.0,1024.0,1000.0,119866.0,243261.0,112.06893691727413,0.3086218786189794
online_finite_000902,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=100_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,45.6,30.826276678125854,2433.653421957304,,,,2791.9265727883017,2433.653421957304,,,2433.653421957304,,1.1472161761401716,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,100.0,1000.0,1024.0,1000.0,119866.0,242201.0,110.97459604125306,0.30650292912983806
online_finite_000903,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=200_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,44.9,30.122738739752887,2415.186179579296,,,,2807.78758998788,2415.186179579296,,,2415.186179579296,,1.1625553399270327,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,200.0,1000.0,1024.0,1000.0,119866.0,242492.0,108.44185946311039,0.29926718732057905
online_finite_000904,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=300_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.9,29.708433507149557,2436.226893524793,,,,2797.962672823493,2436.226893524793,,,2436.226893524793,,1.1484819744253507,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,300.0,1000.0,1024.0,1000.0,119866.0,244104.0,106.95036062573841,0.29384388995174987
online_finite_000905,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=400_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,43.7,29.47236394973303,2427.9292956301806,,,,2819.8805530603613,2427.9292956301806,,,2427.9292956301806,,1.1614343787257808,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,400.0,1000.0,1024.0,1000.0,119866.0,243643.0,106.1005102190389,0.2918786335937732
online_finite_000906,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=500_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,42.6,29.211764939704906,2468.599854059569,,,,2820.201651344228,2468.599854059569,,,2468.599854059569,,1.1424296435513661,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,500.0,1000.0,1024.0,1000.0,119866.0,244188.0,105.16235378293766,0.2888647117815974
online_finite_000907,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=600_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,42.6,29.21312410902004,2468.714713438313,,,,2832.934522770307,2468.714713438313,,,2468.714713438313,,1.147534183415112,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,600.0,1000.0,1024.0,1000.0,119866.0,244912.0,105.16724679247214,0.28830479577296914
online_finite_000908,01_aggregated_datasets/inference_online_finite_llama3_70b/metadata.csv,,online_inference_finite,online,llama3_70b_online_finite,Llama-3.1-70B-Instruct,mgoin/mlperf-inference-llama2-data,rate=700_out=1024_prompts=1000_seed=2,1,1,4,4,2,Kestrel_H100_4x_SXM80_2x_EPYC9554,42.400000000000006,28.91308735684642,2454.8847755812994,,,,2810.9069748399124,2454.8847755812994,,,2454.8847755812994,,1.1450260325046455,False,independent_run,source_metadata_mean_times_execution_time,,,,,,,,,,,,,,,,,,,,,,,,700.0,1000.0,1024.0,1000.0,119866.0,242190.0,104.08711448464712,0.2874889919919767
