scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,92,-0.0,3.590467221605045,4.717741300559517
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,93,0.0,2.5888025127496856,6.469826771112753
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,94,0.0,3.253718811685233,6.758754519028548
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,95,-0.0,5.299098072598365,8.029723349914653
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,96,-0.0,8.137615752551728,9.236129374984296
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,97,-0.0,8.929978184648068,10.83363644759256
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,98,-0.0,11.386108044352383,8.94164091279138
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,99,-0.0,12.646720085349358,8.537995429504358
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,100,-0.0,6.904264073567083,7.357136449066172
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,101,0.0,4.748575372863669,8.58299309528215
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,102,-0.0,7.500053253150462,8.86304151318499
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,103,-0.0,4.93427435328084,3.545561232765049
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,104,0.0,8.008767497623136,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,105,-0.0,0.9962581113219615,0.7449953517493544
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,106,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,107,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,108,0.0,1.7623129086984441,0.4631366773820935
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,109,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,110,0.0,0.0,0.9754697688076803
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,111,0.0,0.0,2.47316310541592
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,112,0.0,0.0,3.1510474950373233
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,113,0.0,0.0,4.574306286970422
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,114,-0.0,2.367148742599994,4.574306286970422
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,115,0.0,3.2216651212544676,5.998265594764907
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,116,0.0,4.384767581069892,7.03989050595983
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,117,-0.0,6.121755175215507,9.602049560490386
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,118,-0.0,7.3579658213975705,11.407251352778836
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,119,0.0,4.6911990071655145,13.879942881903467
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,120,-0.0,7.679722016286596,17.815359789505948
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,121,-0.0,8.770927186711312,19.038005475622878
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,122,-0.0,8.426999293108034,18.468439917541453
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,123,0.0,5.092073306758168,17.90330557013728
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,124,-0.0,7.6272264461837,18.95600615453245
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,125,0.0,4.714636211362308,17.737074681439367
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,126,-0.0,4.931112409790696,18.453713413648533
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,127,-0.0,1.37097227827622,14.487968043434027
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,128,-0.0,3.4562290031678424,5.784285694609274
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,129,0.0,0.0,2.660101264396576
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,130,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,131,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,132,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,133,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,134,-0.0,2.2707536301862383,1.4330671715541883
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,135,0.0,0.0,1.5671659549930004
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,136,0.0,0.0,2.8647802376545464
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,137,-0.0,2.6511804160352472,3.8482021535533364
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,138,-0.0,3.22187856242783,4.1072387933165135
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,139,0.0,1.6151773001793863,7.763651785541817
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,140,0.0,6.3334473367363024,7.763651785541817
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,141,-0.0,7.278038372230055,8.50011907942522
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,142,-0.0,10.013146655979687,9.73038748039446
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,143,-0.0,8.852865160696204,10.899488189815392
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,144,0.0,7.189493324933289,12.196465472964379
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,145,-0.0,12.161350119308121,14.862733658915058
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,146,-0.0,9.172468477951492,13.42966648736094
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,147,0.0,6.62083732118126,13.240396980355559
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,148,-0.0,8.191037604724242,14.410847272558053
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,149,-0.0,7.241076019504198,14.69227181455152
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,150,-0.0,7.188326517242466,15.315600500002704
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,151,0.0,3.6985887091302003,13.06421166186745
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,152,-0.0,2.82581848067656,7.3633390462710775
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,153,-0.0,3.9030591620947,0.011052821044515992
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,154,0.0,5.157137932699744,0.9662766167249315
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,155,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,156,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,157,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,158,0.0,0.0,0.31124722208514666
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,159,0.0,0.0,1.3443669207206659
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,160,0.0,0.0,3.1531116286725633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,161,0.0,0.0,5.27017672925709
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,162,0.0,0.7052898337716497,7.746631937780633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,163,-0.0,2.5389454543390717,7.746631937780633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,164,0.0,0.6911311488933851,8.480568324544816
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,165,-0.0,4.531029456199474,10.661128013719333
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,166,-0.0,5.560197453203414,11.56644662436656
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,167,-0.0,6.529340482267093,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,168,0.0,5.838209333373788,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,169,-0.0,1.9983110260676344,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,170,-0.0,-0.0,10.269702347317747
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,171,-0.0,-0.0,10.269702347317747
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,172,-0.0,-0.0,10.269702347317747
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,173,-0.0,-0.0,5.676182038209646
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,174,-0.0,-0.0,5.676182038209646
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,175,-0.0,-0.0,5.676182038209646
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,176,-0.0,-0.0,4.942245651445461
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,177,0.0,-0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,178,-0.0,-0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.05,179,-0.0,-0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,0,-0.0,1.603488415415466,0.7031296799361544
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,1,-0.0,1.9838529287433677,1.0797515515315779
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,2,-0.0,2.8394500567760046,1.2133597855584832
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,3,-0.0,3.589937496337689,1.5528461948459147
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,4,-0.0,3.6803517919733038,2.141368055471697
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,5,-0.0,5.067747530711919,3.8397590521203604
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,6,-0.0,4.545053768168452,6.363666300478384
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,7,0.0,1.7139168884002474,2.0332621217157056
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,8,-0.0,2.536457045986978,3.3789731159688228
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,9,-0.0,3.0020917501828555,6.14225791565024
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,10,-0.0,2.2473283278081864,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,11,0.0,0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,12,0.0,-0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,13,0.0,0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,14,0.0,0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,15,0.0,0.0,1.0623130307689248
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,16,0.0,0.0,2.7950510948851903
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,17,0.0,-0.0,3.462786044531924
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,18,0.0,1.5492994582118818,3.734428916501705
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,19,0.0,1.6732198391908821,4.460055963042031
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,20,-0.0,3.9404397737965025,4.924414277757631
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,21,-0.0,4.6594043292841185,6.888195599639209
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,22,0.0,3.4026339792835603,8.030810852821498
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,23,-0.0,9.010531433649218,8.524637879707008
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,24,0.0,6.220811429269457,9.322706438453046
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,25,-0.0,7.30873426495891,9.589995737964092
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,26,0.0,1.8674789662165159,9.690154576982893
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,27,-0.0,3.0946704467555577,9.690154576982893
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,28,-0.0,4.454210621070679,8.015496667142315
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,29,0.0,2.8098498082828174,4.113207422361634
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,30,-0.0,6.264190906295684,4.113207422361634
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,31,-0.0,8.303065539642347,4.317706350024279
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,32,-0.0,2.5845642051233337,8.913991530583896
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,33,-0.0,3.711765128032444,2.588671716301365
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,34,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,35,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,36,0.0,0.0,0.5073249885434978
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,37,0.0,0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,38,0.0,0.0,1.24585147615575
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,39,-0.0,2.0866951313652544,2.2176196464703346
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,40,0.0,0.0,2.663476007236568
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,41,0.0,0.0,3.2283718349191446
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,42,0.0,1.5946896648879387,4.089941655765532
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,43,-0.0,6.017606603066223,4.920818350144479
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,44,-0.0,6.993250856345818,6.113486207199758
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,45,0.0,6.1498901616230395,7.339297044904768
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,46,-0.0,6.402727570095589,8.321638677779633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,47,-0.0,3.2042056320321812,8.321638677779633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,48,-0.0,4.224166728079969,8.321638677779633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,49,-0.0,5.838643439981851,11.619434368596277
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,50,0.0,4.824533370408209,10.59211549348673
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,51,-0.0,5.247606071233669,11.968659043369692
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,52,-0.0,5.104107592052086,12.08029109040748
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,53,0.0,0.0,11.943880410040762
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,54,-0.0,0.34849079639862013,14.060011851835995
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,55,-0.0,0.8862486828374643,14.728105848104285
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,56,0.0,2.8277728913438898,8.663809084081532
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,57,0.0,2.9807993197462794,1.2923991563408537
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,58,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,59,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,60,0.0,0.0961788495742093,0.3965332581507082
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,61,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,62,-0.0,1.1493719594075507,0.8488869515298584
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,63,0.0,0.0,1.9473820422701853
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,64,0.0,0.0,3.3547373257607838
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,65,0.0,0.0,4.332916927411962
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,66,0.0,-0.0,4.581345800967183
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,67,0.0,2.50286934747074,4.581345800967183
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,68,-0.0,3.338400875075127,5.013653389896098
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,69,0.0,6.00047309551119,6.907273409687527
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,70,-0.0,7.475540873546063,9.918520090718918
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,71,-0.0,7.4002379838495145,10.423881877840925
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,72,-0.0,8.503161401445578,13.171277003455762
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,73,0.0,5.4065402860825555,16.234778456258134
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,74,-0.0,6.988329583535694,17.240503471827186
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,75,-0.0,8.121912914519157,16.562922729949506
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,76,-0.0,6.9735073693411636,15.155567446458903
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,77,-0.0,7.218416544777155,12.028442632606149
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,78,0.0,5.207498992670045,11.08066728131081
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,79,-0.0,0.0,13.695405657687282
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,80,-0.0,0.0,9.218926530614176
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,81,-0.0,0.0,4.109061005837528
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,82,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,83,-0.0,1.7182491070971135,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,84,-0.0,0.6770742787615456,0.4330074126160074
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,85,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,86,0.0,0.9119284203173529,1.9647753848398333
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,87,-0.0,2.339576330914079,2.368420868126867
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,88,0.0,0.0,2.368420868126867
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,89,0.0,0.0,3.3102527794173557
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,90,0.0,1.2382776313995822,3.7577789520457836
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,91,-0.0,2.0897959925266547,3.7577789520457836
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,92,-0.0,3.590467221605045,4.717741300559517
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,93,0.0,2.5888025127496883,6.469826771112753
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,94,0.0,3.2537188116852356,6.758754519028548
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,95,-0.0,5.299098072598369,8.029723349914653
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,96,-0.0,8.13761575255173,9.236129374984296
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,97,-0.0,8.929978184648068,10.83363644759256
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,98,-0.0,11.386108044352383,8.941640912791398
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,99,-0.0,12.64672008534936,8.537995429504361
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,100,0.0,6.904264073567084,7.357136449066176
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,101,0.0,4.748575372863674,8.582993095282154
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,102,-0.0,7.500053253150467,8.863041513184994
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,103,-0.0,4.9342743532808475,3.545561232765044
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,104,0.0,8.008767497623136,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,105,-0.0,0.9962581113219651,0.7449953517493544
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,106,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,107,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,108,-0.0,1.7623129086984441,0.4631366773820935
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,109,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,110,0.0,0.0,0.9754697688076803
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,111,0.0,0.0,2.47316310541592
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,112,0.0,0.0,3.1510474950373233
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,113,0.0,0.0,4.574306286970422
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,114,-0.0,2.367148742599994,4.574306286970422
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,115,0.0,3.2216651212544605,5.998265594764907
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,116,0.0,4.384767581069885,7.03989050595983
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,117,-0.0,6.1217551752155,9.602049560490386
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,118,-0.0,7.357965821397563,11.407251352778836
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,119,0.0,4.691199007165522,13.879942881903467
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,120,-0.0,7.679722016286603,17.815359789505948
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,121,-0.0,8.770927186711319,19.038005475622878
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,122,-0.0,8.426999293108041,18.468439917541485
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,123,0.0,5.092073306758133,17.903305570137285
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,124,-0.0,7.6272264461836645,18.956006154532453
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,125,0.0,4.7146362113623255,17.737074681439413
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,126,-0.0,4.931112409790714,18.45371341364858
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,127,-0.0,1.370972278276195,14.487968043434114
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,128,0.0,3.4562290031678176,5.784285694609359
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,129,-0.0,2.6601012643966455,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,130,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,131,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,132,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,133,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,134,-0.0,2.2707536301862383,1.433067171554094
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,135,0.0,0.0,1.567165954992906
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,136,0.0,0.0,2.864780237654452
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,137,-0.0,2.6511804160352472,3.848202153553242
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,138,-0.0,3.22187856242783,4.107238793316419
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,139,0.0,1.7177856337406912,7.763651785541723
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,140,0.0,6.436055670297607,7.763651785541723
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,141,-0.0,7.38064670579136,8.500119079425126
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,142,-0.0,10.013146655979721,9.730387480394366
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,143,-0.0,8.852865160696236,10.899488189815298
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,144,0.0,7.1894933249332675,12.196465472964285
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,145,-0.0,12.1613501193081,14.862733658914964
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,146,-0.0,9.172468477951528,13.429666487360858
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,147,0.0,6.620837321181237,13.240396980355477
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,148,-0.0,8.191037604724219,14.410847272557973
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,149,-0.0,7.24107601950418,14.69227181455144
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,150,-0.0,7.188326517242505,15.315600500002638
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,151,-0.0,3.698588709130209,13.064211661867398
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,152,-0.0,2.8258184806766007,7.363339046270955
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,153,-0.0,3.903059162094741,0.011052821044393646
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,154,-0.0,5.157137932699719,0.9662766167249563
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,155,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,156,0.0,0.0,0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,157,0.0,0.0,-0.0
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,158,0.0,0.0,0.31124722208514666
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,159,0.0,0.0,1.3443669207206659
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,160,0.0,0.0,3.1531116286725633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,161,0.0,0.0,5.27017672925709
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,162,0.0,0.7052898337716497,7.746631937780633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,163,-0.0,2.5389454543390717,7.746631937780633
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,164,0.0,0.6911311488933727,8.480568324544816
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,165,-0.0,4.5310294561994615,10.661128013719333
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,166,-0.0,5.5601974532034015,11.56644662436656
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,167,-0.0,6.529340482267081,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,168,0.0,5.838209333373776,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,169,-0.0,1.998311026067645,13.422813975990326
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,170,-0.0,-0.0,10.269702347317683
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,171,-0.0,-0.0,10.269702347317683
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,172,-0.0,-0.0,10.269702347317683
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.10,173,-0.0,-0.0,5.67618203820961
