scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,167,1.4816607900048666,6.364685076766817,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,168,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,169,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,170,0.0,1.029167997003924,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,171,0.0,0.9691430290636731,1.033119698635538
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,172,0.0,0.0,1.8087447079518864
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,173,0.0,0.0,5.327456695872236
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,174,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,175,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,176,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,177,-0.0,6.572520305780927e-14,4.9422456514455195
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,178,-0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,179,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,0,1.3286303019001817,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,1,0.6584720266399464,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,2,0.9953816538983635,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,3,1.1896000244490628,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,4,0.8366831289148253,1.603488415415466,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,5,1.4069935672993839,3.7532473805802553,3.8397590521203604
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,6,4.148964557885382,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,7,0.45744541855803966,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,8,4.684153517645422,4.2313217094465445,0.08452477290803362
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,9,0.0,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,10,0.9481739392139126,1.5034477914015634,6.548378269384524
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,11,0.8057480624095468,1.523350038795288,1.632773683584951
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,12,2.018474150420966,1.550612887354499,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,13,2.1723550725256096,0.0,0.822864237032457
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,14,2.997324456740117,2.917275784789724,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,15,0.29284430887169355,1.3240444669316571,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,16,1.0108515506488005,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,17,0.3894744105944333,2.3687321671707138,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,18,1.0091502811527044,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,19,0.3537121973998737,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,20,1.950256278132668,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,21,0.7084985732710235,6.024293199319118,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,22,1.7856134736112512,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,23,0.6478530554682497,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,24,0.4597904782966039,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,25,0.8723792777889156,0.7189645554876165,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,26,0.12906453017555453,0.4164494891903239,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,27,0.9235771856379956,5.607897454365656,1.0623130307689248
