time,urgent_0h,short_4h,flexible_12h
153,-4.207745263329343e-14,5.212727096747965,6.99923257575295
154,-2.3425705819590803e-14,6.263361572535954,8.924737836993065
155,-4.873879078104437e-14,5.506035388390116,9.532939746999219
156,-3.7636560534792807e-14,4.710950252913519,7.900115523308239
157,-0.0,3.654384972256988,9.372751753391391
158,-0.0,2.480880626957154,8.824136559439758
159,-3.097522238704187e-14,3.030787251395285,10.096336858232549
160,-3.697042672001771e-14,0.0,7.611441319967526
161,-3.697042672001771e-14,1.9713479543714507,2.5025514540374343
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,-2.398081733190338e-14,1.7302310882971141,1.8571890181249524
165,0.0,0.0,0.0
166,-5.440092820663267e-14,2.079582526465961,0.6964382983724576
167,0.0,-0.0,-0.0
168,-0.0,-0.0,-0.0
169,-0.0,-0.0,-0.0
170,-0.0,-0.0,-0.0
171,-0.0,-0.0,-0.0
172,-0.0,-0.0,-0.0
173,-0.0,-0.0,-0.0
174,-0.0,-0.0,-0.0
175,-0.0,-0.0,-0.0
176,-0.0,-0.0,-0.0
177,-0.0,-0.0,-0.0
178,-0.0,-0.0,-0.0
179,-0.0,-0.0,-0.0
