fit_id,regime,gap_threshold_days,held_out_spatial_fold,model,target,feature,coefficient_standardized_scale,training_feature_mean,training_feature_scale,n_training_transitions,n_training_wells,fit_split,training_target_month_min,training_target_month_max,training_independence_classes,validation_used,test_used,hyperparameter_search
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,delta_days,-0.0523345739682562,36.281863556680946,25.35553784760383,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,season_sin,0.6161933429319738,-0.01797060628450298,0.71245348311316,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,season_cos,3.927107772129652,-0.014684363502889904,0.7013354840432705,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,time_trend_years,-0.8234909053364797,2.6939109880156664,1.408728030763483,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,log1p_interval_mean_discharge_cfs,-6.446336995308721,5.708563490806981,0.7662377063013663,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F1_B3,T2_SPATIOTEMPORAL_OOS,180,1,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,6.491300512417555,5.7142269777963905,0.7764133511179622,5134,152,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B1,T2_SPATIOTEMPORAL_OOS,180,2,B1,delta_h,INTERCEPT,0.10745999085505255,0.0,1.0,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B1,T2_SPATIOTEMPORAL_OOS,180,2,B1,delta_h,delta_days,-0.07715859983951745,38.270898903876436,25.144445586051837,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B1,T2_SPATIOTEMPORAL_OOS,180,2,B1,delta_h,season_sin,1.0329641117465742,0.027369718359275295,0.7110204052038879,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B1,T2_SPATIOTEMPORAL_OOS,180,2,B1,delta_h,season_cos,4.046652603257282,-0.02537246380963432,0.7021802617425684,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B1,T2_SPATIOTEMPORAL_OOS,180,2,B1,delta_h,time_trend_years,-0.497553669655391,2.6041797791887102,1.4014679040196323,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,INTERCEPT,62.16768747142207,0.0,1.0,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,h_prev,79.03956608583846,62.06022748056699,81.45758608938472,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,delta_days,-0.1608652808705423,38.270898903876436,25.144445586051837,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,season_sin,1.1145008707740622,0.027369718359275295,0.7110204052038879,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,season_cos,3.9921401878981477,-0.02537246380963432,0.7021802617425684,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B2,T2_SPATIOTEMPORAL_OOS,180,2,B2,h_target,time_trend_years,-0.5132264308396324,2.6041797791887102,1.4014679040196323,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,INTERCEPT,62.16768747142206,0.0,1.0,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,h_prev,79.08811779633648,62.06022748056699,81.45758608938472,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,delta_days,0.030475285185626023,38.270898903876436,25.144445586051837,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,season_sin,0.8963631819685844,0.027369718359275295,0.7110204052038879,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,season_cos,3.5829054698837806,-0.02537246380963432,0.7021802617425684,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,time_trend_years,-0.6701747620727064,2.6041797791887102,1.4014679040196323,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,log1p_interval_mean_discharge_cfs,-6.644863354751772,5.727967864430647,0.7615572466886301,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F2_B3,T2_SPATIOTEMPORAL_OOS,180,2,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,6.8451110299011155,5.733022754790555,0.7847094796530835,4374,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B1,T2_SPATIOTEMPORAL_OOS,180,3,B1,delta_h,INTERCEPT,-0.028643605870020992,0.0,1.0,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B1,T2_SPATIOTEMPORAL_OOS,180,3,B1,delta_h,delta_days,-0.6209361598904158,34.55060738411367,25.8776533214599,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B1,T2_SPATIOTEMPORAL_OOS,180,3,B1,delta_h,season_sin,0.2436589860298315,-0.014284666435130293,0.7108600549636083,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B1,T2_SPATIOTEMPORAL_OOS,180,3,B1,delta_h,season_cos,4.81203921751598,-0.03054975916519168,0.7025244784183121,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B1,T2_SPATIOTEMPORAL_OOS,180,3,B1,delta_h,time_trend_years,-0.33865921490651885,2.7777306402524333,1.3872043907609277,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,INTERCEPT,36.559040251572334,0.0,1.0,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,h_prev,88.69392701943757,36.58768385744235,90.98667891782534,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,delta_days,-0.4610327816491272,34.55060738411367,25.8776533214599,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,season_sin,0.4812778695842454,-0.014284666435130293,0.7108600549636083,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,season_cos,4.773501480980818,-0.03054975916519168,0.7025244784183121,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B2,T2_SPATIOTEMPORAL_OOS,180,3,B2,h_target,time_trend_years,-0.5968810838951015,2.7777306402524333,1.3872043907609277,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,INTERCEPT,36.55904025157233,0.0,1.0,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,h_prev,88.77702280249619,36.58768385744235,90.98667891782534,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,delta_days,-0.19034443881263483,34.55060738411367,25.8776533214599,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,season_sin,0.18115135326051043,-0.014284666435130293,0.7108600549636083,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,season_cos,4.5073573124809805,-0.03054975916519168,0.7025244784183121,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,time_trend_years,-0.7616029141861784,2.7777306402524333,1.3872043907609277,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,log1p_interval_mean_discharge_cfs,-7.471174670058375,5.713395369246058,0.7563127419541266,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F3_B3,T2_SPATIOTEMPORAL_OOS,180,3,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,7.738335122181568,5.726196249142281,0.7712820661543662,4770,144,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B1,T2_SPATIOTEMPORAL_OOS,180,4,B1,delta_h,INTERCEPT,0.09003818413237179,0.0,1.0,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B1,T2_SPATIOTEMPORAL_OOS,180,4,B1,delta_h,delta_days,-0.3881184119611657,34.05412865931268,22.72196772256825,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B1,T2_SPATIOTEMPORAL_OOS,180,4,B1,delta_h,season_sin,0.7102588160271811,-0.01444100059220776,0.7114817849990348,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B1,T2_SPATIOTEMPORAL_OOS,180,4,B1,delta_h,season_cos,2.9608154517927328,-0.032799951405566255,0.7017900614174266,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B1,T2_SPATIOTEMPORAL_OOS,180,4,B1,delta_h,time_trend_years,-0.4956897354059701,2.746497030719962,1.401161624930081,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,INTERCEPT,30.02543402630463,0.0,1.0,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,h_prev,83.86726177941391,29.935395842172255,84.52489345198265,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,delta_days,-0.30565560717552015,34.05412865931268,22.72196772256825,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,season_sin,0.781158470888758,-0.01444100059220776,0.7114817849990348,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,season_cos,2.948156635174097,-0.032799951405566255,0.7017900614174266,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B2,T2_SPATIOTEMPORAL_OOS,180,4,B2,h_target,time_trend_years,-0.562724633037009,2.746497030719962,1.401161624930081,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,INTERCEPT,30.025434026304634,0.0,1.0,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,h_prev,83.90060663593857,29.935395842172255,84.52489345198265,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,delta_days,-0.23181930240811793,34.05412865931268,22.72196772256825,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,season_sin,0.3906096414118138,-0.01444100059220776,0.7114817849990348,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,season_cos,2.8282750562197214,-0.032799951405566255,0.7017900614174266,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,time_trend_years,-0.6293497941849918,2.746497030719962,1.401161624930081,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,log1p_interval_mean_discharge_cfs,-1.4074135152937528,5.707828400887031,0.7538971029051226,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F4_B3,T2_SPATIOTEMPORAL_OOS,180,4,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,1.9097819108784329,5.717562040068635,0.7651308531134474,4714,134,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B1,T2_SPATIOTEMPORAL_OOS,180,5,B1,delta_h,INTERCEPT,0.03377769289533978,0.0,1.0,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B1,T2_SPATIOTEMPORAL_OOS,180,5,B1,delta_h,delta_days,-0.5982105007607559,36.4863470577625,24.87086066203467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B1,T2_SPATIOTEMPORAL_OOS,180,5,B1,delta_h,season_sin,-0.032847832657202196,-0.014505287274912439,0.7098852565920467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B1,T2_SPATIOTEMPORAL_OOS,180,5,B1,delta_h,season_cos,4.594270845316946,-0.028914513783106544,0.7035740686004587,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B1,T2_SPATIOTEMPORAL_OOS,180,5,B1,delta_h,time_trend_years,-0.5145058858803894,2.7688889256364195,1.3771759421862155,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,INTERCEPT,14.225790488922836,0.0,1.0,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,h_prev,52.781189115726434,14.1920127960275,56.104686356741524,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,delta_days,0.057692203418416174,36.4863470577625,24.87086066203467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,season_sin,0.39579178591427205,-0.014505287274912439,0.7098852565920467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,season_cos,4.561030537201647,-0.028914513783106544,0.7035740686004587,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B2,T2_SPATIOTEMPORAL_OOS,180,5,B2,h_target,time_trend_years,-0.6537510717590111,2.7688889256364195,1.3771759421862155,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,INTERCEPT,14.225790488922838,0.0,1.0,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,h_prev,52.85113619515112,14.1920127960275,56.104686356741524,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,delta_days,0.2766385243087686,36.4863470577625,24.87086066203467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,season_sin,0.20249914753382417,-0.014505287274912439,0.7098852565920467,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,season_cos,4.265463362628335,-0.028914513783106544,0.7035740686004587,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,time_trend_years,-0.8063707948273748,2.7688889256364195,1.3771759421862155,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,log1p_interval_mean_discharge_cfs,-6.498464252220759,5.718232705825029,0.7570585196421454,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G180_F5_B3,T2_SPATIOTEMPORAL_OOS,180,5,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,6.71124043461067,5.727142833654797,0.7729882923978273,5236,161,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
